,artist,album,genre,artist_clean,album_clean,totalwords,revID,subgenre2,count,year,subgenre,topic,topic_label,img_link,audio_link,album_uri_link
2300,Miles Davis,Kind of Blue: 50th Anniversary Edition,Jazz,miles davis,kind of blue: 50th anniversary edition,680,339,flamenco ,2,2008,latin,5,"6: classic, studio, record, session, performance, version, concert, tune",https://media.pitchfork.com/photos/5929bd505e6ef9596932302a/1:1/w_320/c0ed5d41.jpg,,0
2301,UNKLE,End Titles...Stories for Film,Electronic,unkle,end titles...stories for film,803,340,indie ,1,2008,indiepop,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bd2eeb335119a49ece0f/1:1/w_320/0ef1fe22.jpg,,https://open.spotify.com/embed/album/0jg3txEC5pax7TuchWUqbe
2302,UNKLE,End Titles...Stories for Film,Electronic,unkle,end titles...stories for film,803,340,hiphop ,1,2008,hiphop/rap,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bd2eeb335119a49ece0f/1:1/w_320/0ef1fe22.jpg,,https://open.spotify.com/embed/album/0jg3txEC5pax7TuchWUqbe
2303,UNKLE,End Titles...Stories for Film,Electronic,unkle,end titles...stories for film,803,340,downtempo ,1,2008,electronic,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bd2eeb335119a49ece0f/1:1/w_320/0ef1fe22.jpg,,https://open.spotify.com/embed/album/0jg3txEC5pax7TuchWUqbe
2304,UNKLE,End Titles...Stories for Film,Electronic,unkle,end titles...stories for film,803,340,pop ,1,2008,pop/r&b,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bd2eeb335119a49ece0f/1:1/w_320/0ef1fe22.jpg,,https://open.spotify.com/embed/album/0jg3txEC5pax7TuchWUqbe
2305,UNKLE,End Titles...Stories for Film,Electronic,unkle,end titles...stories for film,803,340,folk ,1,2008,folk/country,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bd2eeb335119a49ece0f/1:1/w_320/0ef1fe22.jpg,,https://open.spotify.com/embed/album/0jg3txEC5pax7TuchWUqbe
2306,UNKLE,End Titles...Stories for Film,Electronic,unkle,end titles...stories for film,803,340,instrumental ,1,2008,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bd2eeb335119a49ece0f/1:1/w_320/0ef1fe22.jpg,,https://open.spotify.com/embed/album/0jg3txEC5pax7TuchWUqbe
2307,Bill Dixon,17 Musicians in Search of a Sound: Darfur,Jazz,bill dixon,17 musicians in search of a sound: darfur,610,341,free jazz ,5,2008,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929bd09ea9e61561daa7608/1:1/w_320/28b706b3.jpg,,https://open.spotify.com/embed/album/4Fpdj4XjwuBDPNljNqLmC0
2308,Bill Dixon,17 Musicians in Search of a Sound: Darfur,Jazz,bill dixon,17 musicians in search of a sound: darfur,610,341,jazz ,8,2008,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929bd09ea9e61561daa7608/1:1/w_320/28b706b3.jpg,,https://open.spotify.com/embed/album/4Fpdj4XjwuBDPNljNqLmC0
2309,Bill Dixon,17 Musicians in Search of a Sound: Darfur,Jazz,bill dixon,17 musicians in search of a sound: darfur,610,341,noise ,1,2008,experimental,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929bd09ea9e61561daa7608/1:1/w_320/28b706b3.jpg,,https://open.spotify.com/embed/album/4Fpdj4XjwuBDPNljNqLmC0
2310,Original Silence,The Second Original Silence,Experimental,original silence,the second original silence,446,342,rhythmic noise ,1,2008,experimental,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bce5abf31b7dc7155e16/1:1/w_320/ab275f36.jpg,,https://open.spotify.com/embed/album/23Nkhzy0eQrvhFrBSonwG4
2311,Original Silence,The Second Original Silence,Experimental,original silence,the second original silence,446,342,noise ,3,2008,experimental,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bce5abf31b7dc7155e16/1:1/w_320/ab275f36.jpg,,https://open.spotify.com/embed/album/23Nkhzy0eQrvhFrBSonwG4
2312,Original Silence,The Second Original Silence,Experimental,original silence,the second original silence,446,342,dance ,1,2008,pop/r&b,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929bce5abf31b7dc7155e16/1:1/w_320/ab275f36.jpg,,https://open.spotify.com/embed/album/23Nkhzy0eQrvhFrBSonwG4
2313,Nightmares on Wax,Thought So...,Electronic,nightmares on wax,thought so...,413,343,electronica ,1,2008,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcc6abf31b7dc7155dcc/1:1/w_320/e18e5beb.jpg,,https://open.spotify.com/embed/album/0nLCUby65vPnn29qRPFq4I
2314,Nightmares on Wax,Thought So...,Electronic,nightmares on wax,thought so...,413,343,hiphop ,2,2008,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcc6abf31b7dc7155dcc/1:1/w_320/e18e5beb.jpg,,https://open.spotify.com/embed/album/0nLCUby65vPnn29qRPFq4I
2315,Nightmares on Wax,Thought So...,Electronic,nightmares on wax,thought so...,413,343,electro ,1,2008,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcc6abf31b7dc7155dcc/1:1/w_320/e18e5beb.jpg,,https://open.spotify.com/embed/album/0nLCUby65vPnn29qRPFq4I
2316,Nightmares on Wax,Thought So...,Electronic,nightmares on wax,thought so...,413,343,downtempo ,2,2008,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcc6abf31b7dc7155dcc/1:1/w_320/e18e5beb.jpg,,https://open.spotify.com/embed/album/0nLCUby65vPnn29qRPFq4I
2317,Nightmares on Wax,Thought So...,Electronic,nightmares on wax,thought so...,413,343,dub ,1,2008,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcc6abf31b7dc7155dcc/1:1/w_320/e18e5beb.jpg,,https://open.spotify.com/embed/album/0nLCUby65vPnn29qRPFq4I
2318,Nightmares on Wax,Thought So...,Electronic,nightmares on wax,thought so...,413,343,soul ,1,2008,blues/soul,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcc6abf31b7dc7155dcc/1:1/w_320/e18e5beb.jpg,,https://open.spotify.com/embed/album/0nLCUby65vPnn29qRPFq4I
2319,Nightmares on Wax,Thought So...,Electronic,nightmares on wax,thought so...,413,343,reggae ,1,2008,reggae,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcc6abf31b7dc7155dcc/1:1/w_320/e18e5beb.jpg,,https://open.spotify.com/embed/album/0nLCUby65vPnn29qRPFq4I
2320,Theresa Andersson,"Hummingbird, Go!",Jazz,theresa andersson,"hummingbird, go!",568,344,musical ,3,2008,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bca1ea9e61561daa7501/1:1/w_320/c5a2d386.jpg,,https://open.spotify.com/embed/album/1gIVvEdBvYqiBTNWJIxQFL
2321,Theresa Andersson,"Hummingbird, Go!",Jazz,theresa andersson,"hummingbird, go!",568,344,jazz ,3,2008,jazz,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bca1ea9e61561daa7501/1:1/w_320/c5a2d386.jpg,,https://open.spotify.com/embed/album/1gIVvEdBvYqiBTNWJIxQFL
2322,Theresa Andersson,"Hummingbird, Go!",Jazz,theresa andersson,"hummingbird, go!",568,344,indie ,3,2008,indiepop,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bca1ea9e61561daa7501/1:1/w_320/c5a2d386.jpg,,https://open.spotify.com/embed/album/1gIVvEdBvYqiBTNWJIxQFL
2323,Theresa Andersson,"Hummingbird, Go!",Jazz,theresa andersson,"hummingbird, go!",568,344,indie pop ,3,2008,indiepop,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bca1ea9e61561daa7501/1:1/w_320/c5a2d386.jpg,,https://open.spotify.com/embed/album/1gIVvEdBvYqiBTNWJIxQFL
2324,Theresa Andersson,"Hummingbird, Go!",Jazz,theresa andersson,"hummingbird, go!",568,344,pop ,3,2008,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bca1ea9e61561daa7501/1:1/w_320/c5a2d386.jpg,,https://open.spotify.com/embed/album/1gIVvEdBvYqiBTNWJIxQFL
2325,Theresa Andersson,"Hummingbird, Go!",Jazz,theresa andersson,"hummingbird, go!",568,344,rock ,1,2008,rock/metal,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bca1ea9e61561daa7501/1:1/w_320/c5a2d386.jpg,,https://open.spotify.com/embed/album/1gIVvEdBvYqiBTNWJIxQFL
2326,Theresa Andersson,"Hummingbird, Go!",Jazz,theresa andersson,"hummingbird, go!",568,344,motown ,2,2008,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bca1ea9e61561daa7501/1:1/w_320/c5a2d386.jpg,,https://open.spotify.com/embed/album/1gIVvEdBvYqiBTNWJIxQFL
2327,Roots Manuva,Slime & Reason,Electronic,roots manuva,slime & reason,556,345,breaks ,2,2008,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcb2c0084474cd0c2b45/1:1/w_320/66f1bed3.jpg,,https://open.spotify.com/embed/album/7CtMYlUkilznXjcVk4HhIi
2328,Roots Manuva,Slime & Reason,Electronic,roots manuva,slime & reason,556,345,hiphop ,1,2008,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcb2c0084474cd0c2b45/1:1/w_320/66f1bed3.jpg,,https://open.spotify.com/embed/album/7CtMYlUkilznXjcVk4HhIi
2329,Roots Manuva,Slime & Reason,Electronic,roots manuva,slime & reason,556,345,gfunk ,1,2008,funk/disco,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bcb2c0084474cd0c2b45/1:1/w_320/66f1bed3.jpg,,https://open.spotify.com/embed/album/7CtMYlUkilznXjcVk4HhIi
2330,Okkyung Lee,I Saw the Ghost of an Unknown Soul and It Said...,Electronic,okkyung lee,i saw the ghost of an unknown soul and it said...,532,346,avantgarde ,2,2008,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bc7cabf31b7dc7155d21/1:1/w_320/a91b9a10.jpeg,,0
2331,Okkyung Lee,I Saw the Ghost of an Unknown Soul and It Said...,Electronic,okkyung lee,i saw the ghost of an unknown soul and it said...,532,346,musical ,1,2008,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bc7cabf31b7dc7155d21/1:1/w_320/a91b9a10.jpeg,,0
2332,Okkyung Lee,I Saw the Ghost of an Unknown Soul and It Said...,Electronic,okkyung lee,i saw the ghost of an unknown soul and it said...,532,346,jazz ,1,2008,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bc7cabf31b7dc7155d21/1:1/w_320/a91b9a10.jpeg,,0
2333,Okkyung Lee,I Saw the Ghost of an Unknown Soul and It Said...,Electronic,okkyung lee,i saw the ghost of an unknown soul and it said...,532,346,minimal ,1,2008,jazz,7,"8: cinematic, film, soundtrack, score, world, cut, earth, percussion",https://media.pitchfork.com/photos/5929bc7cabf31b7dc7155d21/1:1/w_320/a91b9a10.jpeg,,0
2334,Daedelus,Love to Make Music To,Electronic,daedelus,love to make music to,489,347,electronic ,3,2008,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bc12eb335119a49ecba6/1:1/w_320/fca441c7.jpg,,https://open.spotify.com/embed/album/3TBCbmyNZGHwmyz5CWfwNl
2335,Daedelus,Love to Make Music To,Electronic,daedelus,love to make music to,489,347,jazz ,1,2008,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bc12eb335119a49ecba6/1:1/w_320/fca441c7.jpg,,https://open.spotify.com/embed/album/3TBCbmyNZGHwmyz5CWfwNl
2336,Daedelus,Love to Make Music To,Electronic,daedelus,love to make music to,489,347,lounge ,1,2008,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bc12eb335119a49ecba6/1:1/w_320/fca441c7.jpg,,https://open.spotify.com/embed/album/3TBCbmyNZGHwmyz5CWfwNl
2337,Daedelus,Love to Make Music To,Electronic,daedelus,love to make music to,489,347,ballad ,1,2008,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bc12eb335119a49ecba6/1:1/w_320/fca441c7.jpg,,https://open.spotify.com/embed/album/3TBCbmyNZGHwmyz5CWfwNl
2338,Daedelus,Love to Make Music To,Electronic,daedelus,love to make music to,489,347,hiphop ,1,2008,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bc12eb335119a49ecba6/1:1/w_320/fca441c7.jpg,,https://open.spotify.com/embed/album/3TBCbmyNZGHwmyz5CWfwNl
2339,NOMO,Ghost Rock,Global,nomo,ghost rock,601,348,afrobeat ,5,2008,global,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bbd2eb335119a49ecb16/1:1/w_320/fb0a1186.jpg,,https://open.spotify.com/embed/album/2DT1l12811rc8071gyrRLM
2340,NOMO,Ghost Rock,Global,nomo,ghost rock,601,348,metal ,3,2008,rock/metal,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bbd2eb335119a49ecb16/1:1/w_320/fb0a1186.jpg,,https://open.spotify.com/embed/album/2DT1l12811rc8071gyrRLM
2341,NOMO,Ghost Rock,Global,nomo,ghost rock,601,348,funk ,2,2008,funk/disco,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bbd2eb335119a49ecb16/1:1/w_320/fb0a1186.jpg,,https://open.spotify.com/embed/album/2DT1l12811rc8071gyrRLM
2342,NOMO,Ghost Rock,Global,nomo,ghost rock,601,348,rock ,1,2008,rock/metal,4,"5: experiemental, metal, death, riff, fusion, saxophone, eye, drum",https://media.pitchfork.com/photos/5929bbd2eb335119a49ecb16/1:1/w_320/fb0a1186.jpg,,https://open.spotify.com/embed/album/2DT1l12811rc8071gyrRLM
2343,Sian Alice Group,The Dusk Line EP,Experimental,sian alice group,the dusk line ep,514,349,contemporary classical ,2,2008,classical,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929bbd3eb335119a49ecb18/1:1/w_320/ee919ff5.jpg,,0
2344,Sian Alice Group,The Dusk Line EP,Experimental,sian alice group,the dusk line ep,514,349,classical ,2,2008,classical,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929bbd3eb335119a49ecb18/1:1/w_320/ee919ff5.jpg,,0
2345,Bobby Womack,The Best of Bobby Womack: The Soul Years,Jazz,bobby womack,the best of bobby womack: the soul years,625,350,soul ,5,2008,blues/soul,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bba95e6ef95969322c73/1:1/w_320/82b9920b.jpg,,https://open.spotify.com/embed/album/6aBN9OWwAcB49LWlI95ekd
2346,Bobby Womack,The Best of Bobby Womack: The Soul Years,Jazz,bobby womack,the best of bobby womack: the soul years,625,350,gospel ,2,2008,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bba95e6ef95969322c73/1:1/w_320/82b9920b.jpg,,https://open.spotify.com/embed/album/6aBN9OWwAcB49LWlI95ekd
2347,Bobby Womack,The Best of Bobby Womack: The Soul Years,Jazz,bobby womack,the best of bobby womack: the soul years,625,350,pop ,1,2008,pop/r&b,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bba95e6ef95969322c73/1:1/w_320/82b9920b.jpg,,https://open.spotify.com/embed/album/6aBN9OWwAcB49LWlI95ekd
2348,Bobby Womack,The Best of Bobby Womack: The Soul Years,Jazz,bobby womack,the best of bobby womack: the soul years,625,350,funk ,1,2008,funk/disco,3,"4: horns, voice, singer, life, love, soul, people, day, world",https://media.pitchfork.com/photos/5929bba95e6ef95969322c73/1:1/w_320/82b9920b.jpg,,https://open.spotify.com/embed/album/6aBN9OWwAcB49LWlI95ekd
2349,The Herbaliser,Same As It Never Was,Electronic,the herbaliser,same as it never was,675,351,hiphop ,3,2008,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bb8113d197565213b0d9/1:1/w_320/c1a70df4.jpeg,,https://open.spotify.com/embed/album/3BjTuepyDZMgadhq2181u5
2350,The Herbaliser,Same As It Never Was,Electronic,the herbaliser,same as it never was,675,351,soul ,1,2008,blues/soul,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bb8113d197565213b0d9/1:1/w_320/c1a70df4.jpeg,,https://open.spotify.com/embed/album/3BjTuepyDZMgadhq2181u5
2351,The Herbaliser,Same As It Never Was,Electronic,the herbaliser,same as it never was,675,351,jazz ,1,2008,jazz,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bb8113d197565213b0d9/1:1/w_320/c1a70df4.jpeg,,https://open.spotify.com/embed/album/3BjTuepyDZMgadhq2181u5
2352,The Herbaliser,Same As It Never Was,Electronic,the herbaliser,same as it never was,675,351,bounce ,1,2008,hiphop/rap,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bb8113d197565213b0d9/1:1/w_320/c1a70df4.jpeg,,https://open.spotify.com/embed/album/3BjTuepyDZMgadhq2181u5
2353,The Herbaliser,Same As It Never Was,Electronic,the herbaliser,same as it never was,675,351,chillout ,1,2008,electronic,1,"2: beat, hiphop, track, sample, dj, drum, mix, rap, bass, production",https://media.pitchfork.com/photos/5929bb8113d197565213b0d9/1:1/w_320/c1a70df4.jpeg,,https://open.spotify.com/embed/album/3BjTuepyDZMgadhq2181u5
2354,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,no wave ,3,2008,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2355,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,rock ,5,2008,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2356,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,avantgarde ,1,2008,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2357,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,latin ,3,2008,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2358,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,funk ,1,2008,funk/disco,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2359,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,ambient ,1,2008,electronic,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2360,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,lounge ,1,2008,electronic,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2361,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,harsh noise ,1,2008,experimental,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2362,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,noise ,1,2008,experimental,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2363,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,latin rock ,1,2008,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2364,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,cumbia ,1,2008,latin,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2365,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,dance ,1,2008,pop/r&b,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2366,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,punk ,1,2008,punk,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2367,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,disco ,2,2008,funk/disco,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2368,Marc Ribot,Party Intellectuals,Experimental,marc ribot,party intellectuals,598,352,psychedelic ,1,2008,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b646b1335d7bf169aa27/1:1/w_320/90145a7a.jpg,,0
2369,Vijay Iyer,Tragicomic,Jazz,vijay iyer,tragicomic,581,353,jazz ,8,2008,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929b62a5e6ef959693228ca/1:1/w_320/ce52eecf.jpg,,https://open.spotify.com/embed/album/0FOx9FpkcoWNas3v7uXchl
2370,Vijay Iyer,Tragicomic,Jazz,vijay iyer,tragicomic,581,353,instrumental ,1,2008,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929b62a5e6ef959693228ca/1:1/w_320/ce52eecf.jpg,,https://open.spotify.com/embed/album/0FOx9FpkcoWNas3v7uXchl
2371,Vijay Iyer,Tragicomic,Jazz,vijay iyer,tragicomic,581,353,hiphop ,2,2008,hiphop/rap,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929b62a5e6ef959693228ca/1:1/w_320/ce52eecf.jpg,,https://open.spotify.com/embed/album/0FOx9FpkcoWNas3v7uXchl
2372,Vijay Iyer,Tragicomic,Jazz,vijay iyer,tragicomic,581,353,indie ,1,2008,indiepop,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929b62a5e6ef959693228ca/1:1/w_320/ce52eecf.jpg,,https://open.spotify.com/embed/album/0FOx9FpkcoWNas3v7uXchl
2373,Vijay Iyer,Tragicomic,Jazz,vijay iyer,tragicomic,581,353,bebop ,1,2008,jazz,0,"1: piano, piece, composition,quartet, trumpet, solo, melody",https://media.pitchfork.com/photos/5929b62a5e6ef959693228ca/1:1/w_320/ce52eecf.jpg,,https://open.spotify.com/embed/album/0FOx9FpkcoWNas3v7uXchl
2374,Capillary Action,So Embarrassing,Jazz,capillary action,so embarrassing,424,354,indie ,2,2008,indiepop,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b5115e6ef959693226f5/1:1/w_320/372c9356.jpg,,https://open.spotify.com/embed/album/2QiRTFgB9M6vTpuR1SbWE3
2375,Capillary Action,So Embarrassing,Jazz,capillary action,so embarrassing,424,354,indie rock ,2,2008,indiepop,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b5115e6ef959693226f5/1:1/w_320/372c9356.jpg,,https://open.spotify.com/embed/album/2QiRTFgB9M6vTpuR1SbWE3
2376,Capillary Action,So Embarrassing,Jazz,capillary action,so embarrassing,424,354,rock ,3,2008,rock/metal,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b5115e6ef959693226f5/1:1/w_320/372c9356.jpg,,https://open.spotify.com/embed/album/2QiRTFgB9M6vTpuR1SbWE3
2377,Capillary Action,So Embarrassing,Jazz,capillary action,so embarrassing,424,354,instrumental ,2,2008,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b5115e6ef959693226f5/1:1/w_320/372c9356.jpg,,https://open.spotify.com/embed/album/2QiRTFgB9M6vTpuR1SbWE3
2378,Capillary Action,So Embarrassing,Jazz,capillary action,so embarrassing,424,354,jazz ,1,2008,jazz,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b5115e6ef959693226f5/1:1/w_320/372c9356.jpg,,https://open.spotify.com/embed/album/2QiRTFgB9M6vTpuR1SbWE3
2379,Capillary Action,So Embarrassing,Jazz,capillary action,so embarrassing,424,354,breaks ,1,2008,hiphop/rap,2,"3: guitar, rock, sound, noise, guitarist, solo, melody, drum",https://media.pitchfork.com/photos/5929b5115e6ef959693226f5/1:1/w_320/372c9356.jpg,,https://open.spotify.com/embed/album/2QiRTFgB9M6vTpuR1SbWE3
2380,Sian Alice Group,59.59,Experimental,sian alice group,59.59,475,355,folk ,2,2008,folk/country,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929b54fb1335d7bf169a8a8/1:1/w_320/2d1864d6.gif,,https://open.spotify.com/embed/album/5zyfoYwCuyI7JKjgWnvgpD
2381,Sian Alice Group,59.59,Experimental,sian alice group,59.59,475,355,jazz ,2,2008,jazz,6,"7: fusion, group, member, guitarist, saxophonist, cover",https://media.pitchfork.com/photos/5929b54fb1335d7bf169a8a8/1:1/w_320/2d1864d6.gif,,https://open.spotify.com/embed/album/5zyfoYwCuyI7JKjgWnvgpD
